본부,사업소,충전소명,충전기,충전기ID,주소,충전기구분,충전용량,충전량,충전시간,충전분,충전종료일자,충전시작시각,충전종료시각
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.78,4,7,2022.1.13,2022.1.13 19:33,2022.1.13 23:40
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,36.19,5,44,2022.1.14,2022.1.14 14:00,2022.1.14 19:45
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,46.73,1,9,2022.1.14,2022.1.14 18:23,2022.1.14 19:32
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,32.64,1,17,2022.1.14,2022.1.14 19:04,2022.1.14 20:21
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.11,1,19,2022.1.14,2022.1.14 17:11,2022.1.14 18:30
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.98,1,1,2022.1.14,2022.1.14 19:36,2022.1.14 20:38
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,37.26,0,54,2022.1.14,2022.1.14 17:55,2022.1.14 18:50
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,1.7,0,15,2022.1.14,2022.1.14 17:46,2022.1.14 18:01
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,17.32,4,57,2022.1.14,2022.1.14 18:49,2022.1.14 23:46
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,49.82,2,3,2022.1.14,2022.1.14 20:57,2022.1.14 23:01
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,65.09,1,26,2022.1.14,2022.1.14 19:09,2022.1.14 20:35
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.03,0,0,2022.1.14,2022.1.14 18:48,2022.1.14 18:48
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.28,1,17,2022.1.14,2022.1.14 19:37,2022.1.14 20:54
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,24.38,0,37,2022.1.14,2022.1.14 21:08,2022.1.14 21:45
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.07,0,27,2022.1.14,2022.1.14 20:02,2022.1.14 20:30
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,50.55,8,35,2022.1.14,2022.1.14 11:29,2022.1.14 20:05
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,14.05,2,7,2022.1.14,2022.1.14 18:00,2022.1.14 20:08
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,16.75,0,43,2022.1.14,2022.1.14 22:49,2022.1.14 23:33
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.48,0,8,2022.1.14,2022.1.14 20:32,2022.1.14 20:40
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,14.69,2,21,2022.1.14,2022.1.14 18:13,2022.1.14 20:35
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,23.7,1,3,2022.1.14,2022.1.14 19:08,2022.1.14 20:11
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,19.66,0,55,2022.1.14,2022.1.14 16:29,2022.1.14 17:25
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.81,0,39,2022.1.14,2022.1.14 16:10,2022.1.14 16:49
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.09,1,12,2022.1.14,2022.1.14 17:58,2022.1.14 19:10
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,26.46,1,7,2022.1.14,2022.1.14 19:59,2022.1.14 21:07
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,39.56,1,22,2022.1.14,2022.1.14 14:44,2022.1.14 16:07
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,17.56,0,47,2022.1.14,2022.1.14 10:32,2022.1.14 11:19
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,37.32,0,49,2022.1.14,2022.1.14 0:47,2022.1.14 1:37
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,57.62,1,27,2022.1.14,2022.1.14 13:04,2022.1.14 14:32
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.23,0,2,2022.1.14,2022.1.14 14:30,2022.1.14 14:32
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,19.34,2,53,2022.1.14,2022.1.14 11:53,2022.1.14 14:46
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.06,0,28,2022.1.14,2022.1.14 15:49,2022.1.14 16:17
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,2.43,0,4,2022.1.14,2022.1.14 14:43,2022.1.14 14:48
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,5.32,0,22,2022.1.14,2022.1.14 13:25,2022.1.14 13:48
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,0.66,0,1,2022.1.14,2022.1.14 13:25,2022.1.14 13:27
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,55.75,1,40,2022.1.14,2022.1.13 22:25,2022.1.14 0:06
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,2.1,0,10,2022.1.14,2022.1.14 9:36,2022.1.14 9:46
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.46,0,4,2022.1.14,2022.1.14 11:39,2022.1.14 11:44
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,21.71,3,23,2022.1.14,2022.1.14 13:01,2022.1.14 16:25
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,14.21,0,24,2022.1.14,2022.1.14 16:04,2022.1.14 16:28
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,47.73,1,43,2022.1.14,2022.1.14 12:44,2022.1.14 14:28
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.57,0,5,2022.1.14,2022.1.14 14:36,2022.1.14 14:41
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.24,0,26,2022.1.14,2022.1.14 12:46,2022.1.14 13:12
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,50,0,59,2022.1.14,2022.1.14 13:52,2022.1.14 14:52
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.11,0,34,2022.1.14,2022.1.14 11:46,2022.1.14 12:20
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.52,0,55,2022.1.14,2022.1.14 16:11,2022.1.14 17:07
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,43.93,1,40,2022.1.14,2022.1.14 10:13,2022.1.14 11:54
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,16.86,2,48,2022.1.14,2022.1.14 7:54,2022.1.14 10:42
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,35.94,7,43,2022.1.14,2022.1.14 2:31,2022.1.14 10:15
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,22.94,0,42,2022.1.14,2022.1.14 12:12,2022.1.14 12:54
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,1.49,0,8,2022.1.14,2022.1.13 23:53,2022.1.14 0:02
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,51.34,1,21,2022.1.14,2022.1.14 8:55,2022.1.14 10:16
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,0.29,0,0,2022.1.14,2022.1.14 14:50,2022.1.14 14:51
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,40.17,0,47,2022.1.14,2022.1.14 11:31,2022.1.14 12:19
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.63,0,45,2022.1.14,2022.1.14 12:39,2022.1.14 13:24
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,26.45,0,46,2022.1.14,2022.1.14 13:36,2022.1.14 14:22
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,4.79,0,8,2022.1.14,2022.1.14 9:59,2022.1.14 10:08
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,18.03,1,56,2022.1.14,2022.1.14 11:15,2022.1.14 13:12
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.87,1,28,2022.1.14,2022.1.14 12:52,2022.1.14 14:20
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.15,0,21,2022.1.15,2022.1.15 16:36,2022.1.15 16:58
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,13.93,0,26,2022.1.15,2022.1.15 21:41,2022.1.15 22:07
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,49.31,1,49,2022.1.15,2022.1.15 21:26,2022.1.15 23:16
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,12.49,0,38,2022.1.15,2022.1.15 14:39,2022.1.15 15:18
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.76,3,42,2022.1.15,2022.1.15 10:37,2022.1.15 14:20
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,0.46,0,0,2022.1.15,2022.1.15 21:21,2022.1.15 21:22
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.24,1,28,2022.1.15,2022.1.15 13:47,2022.1.15 15:15
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.5,0,48,2022.1.15,2022.1.15 12:41,2022.1.15 13:30
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,42.35,1,1,2022.1.15,2022.1.15 16:00,2022.1.15 17:02
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,20.71,0,36,2022.1.15,2022.1.15 17:10,2022.1.15 17:47
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.33,0,25,2022.1.15,2022.1.15 15:34,2022.1.15 16:00
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,6.17,0,8,2022.1.15,2022.1.15 19:51,2022.1.15 19:59
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.08,1,23,2022.1.15,2022.1.15 12:06,2022.1.15 13:30
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,41.27,0,49,2022.1.15,2022.1.15 18:50,2022.1.15 19:39
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,30.73,1,26,2022.1.15,2022.1.15 11:33,2022.1.15 12:59
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.53,0,23,2022.1.15,2022.1.15 21:14,2022.1.15 21:38
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,24.69,0,48,2022.1.15,2022.1.15 17:17,2022.1.15 18:06
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,44.54,1,41,2022.1.15,2022.1.15 15:47,2022.1.15 17:28
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,14.45,2,14,2022.1.15,2022.1.15 13:26,2022.1.15 15:41
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,25.2,0,45,2022.1.15,2022.1.15 16:52,2022.1.15 17:38
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,22.9,3,44,2022.1.15,2022.1.15 11:37,2022.1.15 15:21
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,41.21,1,20,2022.1.15,2022.1.15 18:02,2022.1.15 19:23
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,28.51,0,44,2022.1.15,2022.1.15 14:56,2022.1.15 15:40
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.87,1,19,2022.1.15,2022.1.15 15:50,2022.1.15 17:10
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.26,1,31,2022.1.15,2022.1.15 16:13,2022.1.15 17:45
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,0.83,0,1,2022.1.15,2022.1.15 17:07,2022.1.15 17:08
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,54.13,1,15,2022.1.15,2022.1.15 15:10,2022.1.15 16:25
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,33.32,1,2,2022.1.15,2022.1.15 14:55,2022.1.15 15:58
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,32.15,4,53,2022.1.15,2022.1.15 16:04,2022.1.15 20:57
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,17.06,2,32,2022.1.15,2022.1.15 21:08,2022.1.15 23:40
